Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name,Needs Review,Confidence Score,
Leitz,Summicron,18,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,21,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,25,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,29,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,35,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,40,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,50,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,75,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Leitz Summicron-C T2,FALSE,0.8181818182,
Leitz,Summicron,100,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Summicron-C T2,FALSE,0.8260869565,
Leitz,Summicron,135,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leitz Summicron-C T2,FALSE,0.8260869565,
Leitz,Summicron,90,T2.1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Leitz R SUMMICRON T2.1,FALSE,0.8695652174,
Leitz,Summilux,65,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,65mm Leitz Summilux-C MACRO T1.4,FALSE,0.6785714286,
Leitz,Summilux,80,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm Leitz Summilux-R T1.6 P+S,FALSE,0.7307692308,
Leitz,Summilux,21,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz M 0.8 Summilux T1.4,FALSE,0.76,
Leitz,Summilux,24,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Leitz M 0.8 Summilux T1.4,FALSE,0.76,
Leitz,Summilux,28,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm Leitz M 0.8 Summilux T1.4,FALSE,0.76,
Leitz,Summilux,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz M 0.8 Summilux T1.4,FALSE,0.76,
Leitz,Summilux,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Summilux-R T1.4,FALSE,0.8260869565,
Leitz,Summilux,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Summilux-R T1.4,FALSE,0.8260869565,
Leitz,Summilux,16,T1.4,Prime,16MM,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,18,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,21,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,25,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,29,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,40,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,75,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Leitz Summilux-C T1.4,FALSE,0.8260869565,
Leitz,Summilux,100,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Summilux-C T1.4,FALSE,0.8333333333,
Leitz,Summilux,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leitz Summilux-C T1.4,FALSE,0.8333333333,
BAUSCH & LOMB,Super Baltar,20,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,20mm Super Baltar T2.3 TLS,TRUE,0.4090909091,
BAUSCH & LOMB,Super Baltar,25,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,25mm Super Baltar T2.3 TLS,TRUE,0.4090909091,
BAUSCH & LOMB,Super Baltar,35,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,35mm Super Baltar T2.3 TLS,TRUE,0.4090909091,
BAUSCH & LOMB,Super Baltar,50,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Super Baltar T2.3 TLS,TRUE,0.4090909091,
BAUSCH & LOMB,Super Baltar,75,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,75mm Super Baltar T2.3 TLS,TRUE,0.4090909091,
Optex,Super Cine,4,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,4mm Optex Super CineT2.0,FALSE,0.9047619048,
Zeiss,Super Speed,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Super Speed T1.3 - Special FX Satin Flare,TRUE,0.488372093,
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Super Speed T1.3 - Special FX Halatious,TRUE,0.5,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Super Speed T1.3 - Special FX Soft Dream,TRUE,0.5,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,18mm Super Speed T1.3 (Uncoated) Front + Rear,FALSE,0.6315789474,
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,25mm Super Speed T1.3 (Uncoated) Front + Rear,FALSE,0.6315789474,
Zeiss,Super Speed,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,35mm Super Speed T1.3 (Uncoated) Front + Rear,FALSE,0.6315789474,
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,50mm Super Speed T1.3 (Uncoated) Front + Rear,FALSE,0.6315789474,
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,85mm Super Speed T1.3 (Uncoated) Front + Rear,FALSE,0.6315789474,
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Super Speed T1.3 - Special FX,FALSE,0.6363636364,
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Super Speed T1.3 - Special FX,FALSE,0.6363636364,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Super Speed T1.3 - MFX,FALSE,0.7777777778,
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Super Speed T1.3 - MFX,FALSE,0.7777777778,
Zeiss,Super Speed,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Super Speed T1.3 - MFX,FALSE,0.7777777778,
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Super Speed T1.3 - MFX,FALSE,0.7777777778,
Zeiss,Super Speed,65,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Zeiss Super Speed T1.3 - MFX,FALSE,0.7777777778,
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Super Speed T1.3 - MFX,FALSE,0.7777777778,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,18mm Zeiss Super Speed T1.3 TLS (Uncoated),FALSE,0.8055555556,
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,25mm Zeiss Super Speed T1.3 TLS (Uncoated),FALSE,0.8055555556,
Zeiss,Super Speed,35,T1.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,35mm Zeiss Super Speed T1.3 TLS (Uncoated),FALSE,0.8055555556,
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,50mm Zeiss Super Speed T1.3 TLS (Uncoated),FALSE,0.8055555556,
Zeiss,Super Speed,65,T1.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,65mm Zeiss Super Speed T1.3 TLS (Uncoated),FALSE,0.8055555556,
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,85mm Zeiss Super Speed T1.3 TLS (Uncoated),FALSE,0.8055555556,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,18mm Super Speed T1.3 (Uncoated),FALSE,0.8571428571,
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,25mm Super Speed T1.3 (Uncoated),FALSE,0.8571428571,
Zeiss,Super Speed,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,35mm Super Speed T1.3 (Uncoated),FALSE,0.8571428571,
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,50mm Super Speed T1.3 (Uncoated),FALSE,0.8571428571,
Zeiss,Super Speed,65,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,65mm Super Speed T1.3 (Uncoated),FALSE,0.8571428571,
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,85mm Super Speed T1.3 (Uncoated),FALSE,0.8571428571,
Zeiss,Super Speed,12,T1.3,Prime,16MM,,Spherical,,,,,,,,,,,,,,,,,,,,16mm Format,,,,,,,,12mm Zeiss Super Speed T1.3 (16mm Format),FALSE,0.8857142857,
Zeiss,Super Speed,16,T1.3,Prime,16MM,,Spherical,,,,,,,,,,,,,,,,,,,,16mm Format,,,,,,,,16mm Zeiss Super Speed T1.3 (16mm Format),FALSE,0.8857142857,
Zeiss,Super Speed,25,T1.3,Prime,16MM,,Spherical,,,,,,,,,,,,,,,,,,,,16mm Format,,,,,,,,25mm Zeiss Super Speed T1.3 (16mm Format),FALSE,0.8857142857,
Zeiss,Super Speed,50,T1.3,Prime,16MM,,Spherical,,,,,,,,,,,,,,,,,,,,16mm Format,,,,,,,,50mm Zeiss Super Speed T1.3 (16mm Format),FALSE,0.8857142857,
Zeiss,Super Speed,9.5,T1.3,Prime,16MM,,Spherical,,,,,,,,,,,,,,,,,,,,16mm Format,,,,,,,,9.5mm Zeiss Super Speed T1.3 (16mm Format),FALSE,0.8888888889,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Zeiss,Super Speed,18,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Zeiss,Super Speed,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Zeiss,Super Speed,65,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Super Speed T1.3,FALSE,0.9130434783,
Century,Super Wide Low Angle Prism,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Century Super Wide Low Angle Prism,TRUE,0.2413793103,
Zeiss,Supreme Prime,100,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,150,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Zeiss Supreme Prime T1.8,FALSE,1,
Zeiss,Supreme Prime,200,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm Zeiss Supreme Prime T2.2,FALSE,1,
Zeiss,Supreme Prime,15,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm Zeiss Supreme Prime T1.8,FALSE,1,
Zeiss,Supreme Prime,18,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,21,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,25,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,29,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,35,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,40,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,50,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,65,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime,85,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Supreme Prime T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,100,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,18,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,21,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,25,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,29,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,35,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,40,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,50,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,65,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Zeiss,Supreme Prime Radiance,85,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Supreme Prime Radiance T1.5,FALSE,1,
Cci,Swing Shift,120,T4.0,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,120mm CCI Swing Shift Macro T4.0,FALSE,0.7407407407,
Cci,Swing Shift,135,T5.6,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,135mm CCI Swing Shift Macro T5.6,FALSE,0.7407407407,
Cci,Swing Shift,150,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm CCI Swing Shift,FALSE,0.8888888889,
Cci,Swing Shift,18,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm CCI Swing Shift T3.8,FALSE,0.9047619048,
Cci,Swing Shift,24,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm CCI Swing Shift T3.8,FALSE,0.9047619048,
Cci,Swing Shift,28,T3.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm CCI Swing Shift T3.8,FALSE,0.9047619048,
Cci,Swing Shift,50,T4.0,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm CCI Swing Shift T4.0,FALSE,0.9047619048,
Cci,Swing Shift,60,T3.5,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,60mm CCI Swing Shift T3.5,FALSE,0.9047619048,
Cci,Swing Shift,80,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm CCI Swing Shift T2.8,FALSE,0.9047619048,
Cci,Swing Shift,110,T2.4,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm CCI Swing Shift T2.4,FALSE,0.9090909091,
Century,Swing Shift,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Century Swing Shift System w/Lens Cover,TRUE,0.5,
Century,Swing Shift,18,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,24,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,35,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,45,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,55,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,75,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,90,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Century Swing Shift,FALSE,0.9047619048,
Century,Swing Shift,150,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Century Swing Shift,FALSE,0.9090909091,
Century,Swing Shift,20,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm Century Swing Shift T2.8,FALSE,0.92,
Century,Swing Shift,20,T3.2,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm Century Swing Shift T3.2,FALSE,0.92,
Century,Swing Shift,105,T2.4,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm Century Swing Shift T2.4,FALSE,0.9230769231,
Petzval,Swing Shift,145,T4,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,145mm Petzval Swing Shift T4,FALSE,0.9166666667,
Petzval,Swing Shift,165,T4.7,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,165mm Petzval Swing Shift T4.7,FALSE,0.9230769231,
,Swing Shift,100,T9.2,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Lustrar Swing Shift T9.2,FALSE,0.6538461538,
,Swing Shift,14,T2.8,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm Swing Shift T2.8,FALSE,0.8888888889,
Canon,T-Rex,18-35,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-35mm Canon Shift - T-Rex,TRUE,0.5652173913,
Leica,T-Rex,8-18,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-18mm Leica - T-Rex,FALSE,0.7058823529,
Leica,T-Rex,17-36,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-36mm Leica - T-Rex,FALSE,0.7222222222,
Leica,T-Rex,20-44,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-44mm Leica - T-Rex,FALSE,0.7222222222,
Leica,T-Rex,32-70,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-70mm Leica - T-Rex,FALSE,0.7222222222,
Leica,T-Rex,5.5-20,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5-20mm Leica - T-Rex,FALSE,0.7368421053,
Leica,T-Rex,55-112,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-112mm Leica - T-Rex,FALSE,0.7368421053,
Zeiss,TECHNOVISION,12,T2.1,Prime,S16,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm ZEISS S16 TECHNOVISION T2.1,TRUE,0.3928571429,
Kinoptik,Tegea,9.8,,Prime,,,Spherical,,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,9.8mm Kinoptik Tegea T 2.3 - Ancient Optics,TRUE,0.5833333333,
Leica,Telephoto Front Module - Long,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Front Module - Long,FALSE,0.9666666667,
Leica,Telephoto Rear Module - Long,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Rear Module - Long,FALSE,0.9655172414,
Leica,Telephoto Rear Module - Short,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Rear Module - Short,FALSE,0.9666666667,
Leitz,Thalia,90,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,This is Specialty Lens,,,,,,,,90mm Leitz Thalia - T T2.2 (This is Specialty Lens),FALSE,0.8571428571,
Leitz,Thalia,24,T3.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Leitz Thalia T3.6,FALSE,0.8947368421,
Leitz,Thalia,30,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,30mm Leitz Thalia T2.9,FALSE,0.8947368421,
Leitz,Thalia,35,T2.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Thalia T2.6,FALSE,0.8947368421,
Leitz,Thalia,45,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm Leitz Thalia T2.9,FALSE,0.8947368421,
Leitz,Thalia,55,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Leitz Thalia T2.8,FALSE,0.8947368421,
Leitz,Thalia,70,T2.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70mm Leitz Thalia T2.6,FALSE,0.8947368421,
Leitz,Thalia,100,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Thalia T2.2,FALSE,0.9,
Leitz,Thalia,120,T2.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm Leitz Thalia T2.6,FALSE,0.9,
Leitz,Thalia,180,T3.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leitz Thalia T3.6,FALSE,0.9,
Arri,Tilt Focus Lens,24,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Arri Tilt Focus Lens T4.0,TRUE,0.4,
Arri,Tilt Focus Lens,45,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm Arri Tilt Focus Lens T2.8,TRUE,0.4,
Arri,Tilt Focus Lens,90,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Arri Tilt Focus Lens T2.8,TRUE,0.4,
Canon/Century,Tilt Focus Lens,24,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Canon/Century Tilt Focus Lens T4.0,TRUE,0.3823529412,
