Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Look,Use Case,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name
Cooke,S4/i,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,32mm Cooke S4/i T2.0 - i/Data
Cooke,S4,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,32mm Cooke S4 T2.0 - NO i/data
Cooke,S4/i,35mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,35mm Cooke S4/i T2.0 - i/Data
Cooke,S4,35mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,35mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,40mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,40mm Cooke S4/i T2.0 - i/Data
Cooke,S4,40mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,40mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,50mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,50mm Cooke S4/i T2.0 - i/Data
Cooke,S4,50mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,50mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,65mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,65mm Cooke S4/i T2.0 - i/Data
Cooke,S4,65mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,65mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,75mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,75mm Cooke S4/i T2.0 - i/Data
Cooke,S4,75mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,75mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,100mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,100mm Cooke S4/i T2.0 - i/Data
Cooke,S4,100mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,100mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,135mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,135mm Cooke S4/i T2.0 - i/Data
Cooke,S4,135mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,135mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,150mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,150mm Cooke S4/i T2.0 - i/Data
Cooke,S4,150mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,150mm Cooke S4 T2.0 - NO i/Data
Cooke,S4,150mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,150mm Cooke S4 T2.0
Cooke,S4/i,180mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,180mm Cooke S4/i T2.0 - i/Data
Cooke,S4,180mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,NO,,,,,,,,180mm Cooke S4 T2.0 - NO i/Data
Cooke,S4/i,300mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,Yes,,,,,,,,,,,,,,,,300mm Cooke S4/i T2.8 - i/Data
Cooke,S4,18mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,18mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,25mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,25mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,27mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,27mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,32mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,40mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,40mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,50mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,50mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,65mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,65mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,18mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Special FX,,,,,,,,18mm Cooke S4 T2.0 - Special FX
Cooke,S4,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Special FX,,,,,,,,32mm Cooke S4 T2.0 - Special FX
Cooke,S4,14mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,14mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,16mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,16mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,25mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,25mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,27mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,27mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,32mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,40mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,40mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,50mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,50mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,100mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Kooky Cooke; Kooky,,,,,,,,100mm Cooke S4 T2.0 - Kooky Cooke
Cooke,5i,18mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.4
Cooke,5i,18mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.5
Cooke,5i,18mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.6
Cooke,5i,18mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.7
Cooke,5i,18mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.8
Cooke,5i,18mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.9
Cooke,5i,18mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.10
Cooke,5i,18mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.11
Cooke,5i,18mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.12
Cooke,5i,18mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.13
Cooke,5i,25mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.4
Cooke,5i,25mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.5
Cooke,5i,25mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.6
Cooke,5i,25mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.7
Cooke,5i,25mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.8
Cooke,5i,25mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.9
Cooke,5i,25mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.10
Cooke,5i,25mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.11
Cooke,5i,25mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.12
Cooke,5i,25mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.13
Cooke,5i,32mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.5
Cooke,5i,32mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.4
Cooke,5i,32mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.6
Cooke,5i,32mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.7
Cooke,5i,32mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.8
Cooke,5i,32mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.9
Cooke,5i,32mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.10
Cooke,5i,32mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.11
Cooke,5i,32mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.12
Cooke,5i,32mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.13
Cooke,5i,40mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.4
Cooke,5i,40mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.5
Cooke,5i,40mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.6
Cooke,5i,40mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.7
Cooke,5i,40mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.8
Cooke,5i,40mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.9
Cooke,5i,40mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.10
Cooke,5i,40mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.11
Cooke,5i,40mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.12
Cooke,5i,40mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.13
Cooke,5i,50mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.5
Cooke,5i,50mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.4
Cooke,5i,50mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.6
Cooke,5i,50mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.7
Cooke,5i,50mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.8
Cooke,5i,50mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.9
Cooke,5i,50mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.10
Cooke,5i,50mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.11
Cooke,5i,50mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.12
Cooke,5i,50mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.13
Cooke,5i,65mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.4
Cooke,5i,65mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.5
Cooke,5i,65mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.6
Cooke,5i,65mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.8
Cooke,5i,65mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.9
Cooke,5i,65mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.7
Cooke,5i,65mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.10
Cooke,5i,65mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.11
Cooke,5i,65mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.12
Cooke,5i,65mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.13
Cooke,5i,75mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.4
Cooke,5i,75mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.5
Cooke,5i,75mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.7
Cooke,5i,75mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.8
Cooke,5i,75mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.6
Cooke,5i,75mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.9
Cooke,5i,75mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.10
Cooke,5i,75mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.11
Cooke,5i,75mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.12
Cooke,5i,75mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.13
Cooke,5i,100mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.4
Cooke,5i,100mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.5
Cooke,5i,100mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.6
Cooke,5i,100mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.7
Cooke,5i,100mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.8
Cooke,5i,100mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.9
Cooke,5i,100mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.10
Cooke,5i,100mm,1.11,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.11
Cooke,5i,100mm,1.12,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.12
Cooke,5i,100mm,1.13,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.13
Cooke,5i,135mm,1.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.4
Cooke,5i,135mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.5
Cooke,5i,135mm,1.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.6
Cooke,5i,135mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.7
Cooke,5i,135mm,1.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.8
Cooke,5i,135mm,1.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.9
Cooke,5i,135mm,1.10,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.10
Cooke,Panchro,18mm,2.2,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,18mm Cooke Speed Panchro T2.2  TLS
Cooke,Panchro,25mm,2.2,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,25mm Cooke Speed Panchro T2.2 TLS
Cooke,Panchro,32mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,32mm Cooke Speed Panchro T2.3 TLS
Cooke,Panchro,40mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,40mm Cooke Speed Panchro T2.3 TLS
Cooke,Panchro,50mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,50mm Cooke Speed Panchro T2.3 TLS
Cooke,Panchro,75mm,2.2,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,75mm Cooke Speed Panchro T2.2 TLS
Cooke,Panchro,100mm,2.8,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Speed,,,,,,,,100mm Cooke Speed Panchro T2.8 TLS
Cooke,Panchro,152mm,3.2,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Telepanchro,,,,,,,,152mm Cooke Telepanchro T3.2 TLS
Cooke,Panchro,25mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Speed,,,,,,,,25mm Cooke Speed Panchro T2.2
Cooke,Panchro,50mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Speed,,,,,,,,50mm Cooke Speed Panchro T2.3
Cooke,Panchro,75mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Speed,,,,,,,,75mm Cooke Speed Panchro T2.3
COOKE,Panchro,18mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,18mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,25mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,25mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,32mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,32mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,40mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,40mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,50mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,50mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,75mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,75mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,75mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,75mm COOKE PANCHRO/I CLASSIC T2.2
COOKE,Panchro,100mm,2.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,100mm COOKE PANCHRO/I CLASSIC T2.6
COOKE,Panchro,100mm,2.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,/I CLASSIC,,,,,,,,100mm COOKE PANCHRO/I CLASSIC T2.6
Cooke,S4,18mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,18mm Cooke Mini S4 T2.8
Cooke,S4,21mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,21mm Cooke Mini S4 T2.8
Cooke,S4,25mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,25mm Cooke Mini S4 T2.8
Cooke,S4,32mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,32mm Cooke Mini S4 T2.8
Cooke,S4,40mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,40mm Cooke Mini S4 T2.8
Cooke,S4,50mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,50mm Cooke Mini S4 T2.8
Cooke,S4,65mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,65mm Cooke Mini S4 T2.8
Cooke,S4,75mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,75mm Cooke Mini S4 T2.8
Cooke,S4,100mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,100mm Cooke Mini S4 T2.8
Cooke,S4,135mm,2.8,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Mini,,,,,,,,135mm Cooke Mini S4 T2.8
Angenieux,Optimo,15mm-40mm,2.6,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,15-40mm Angenieux Optimo T2.6
Angenieux,Optimo,15mm-40mm,2.6,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,MFX; Optimo,,,,,,,,15-40mm Angenieux Optimo T2.6 - MFX
Angenieux,Optimo,16mm-42mm,2.8,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo DP,,,,,,,,16-42mm Angenieux Optimo DP T2.8
Angenieux,Optimo,17mm-80mm,2.2,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,17-80mm Angenieux Optimo T2.2
Angenieux,Optimo,17mm-80mm,2.2,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,MFX; Optimo,,,,,,,,17-80mm Angenieux Optimo T2.2 - MFX
Angenieux,Optimo,19.5mm-94mm,2.6,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,19.5-94mm Angenieux Optimo T2.6
Angenieux,Optimo,24mm-290mm,2.8,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,24-290mm Angenieux Optimo T2.8
Angenieux,HR,25mm-250mm,3.5,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,HR,,,,,,,,25-250mm Angenieux HR T3.5
Angenieux,,25mm-250mm,3.9,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Vintage,,,,,,,,25-250mm Angenieux Vintage  T3.9
Angenieux,Optimo,28mm-76mm,2.6,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,28-76mm Angenieux Optimo T2.6
Angenieux,,28mm-76mm,,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Uncoated; Front,,,,,,,,28-76mm Angenieux Front (Uncoated)
Angenieux,Optimo,28mm-340mm,3.2,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,28-340mm Angenieux Optimo T3.2
Angenieux,Optimo,29mm-351mm,3.5,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,29-351mm Angenieux Optimo T3.5
Angenieux,Optimo,30mm-80mm,2.8,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo DP,,,,,,,,30-80mm Angenieux Optimo DP T2.8
Angenieux,Optimo,45mm-120mm,2.8,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo,,,,,,,,45-120mm Angenieux Optimo T2.8
Arri,,9.5mm-18mm,2.9,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ultra Wide Zoom,,,,,,,,9.5-18mm Arri Ultra Wide Zoom T2.9
Arri,,15.5mm-45mm,2.6,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,LWZ 1,,,,,,,,15.5-45mm Arri LWZ-1 T2.6
