Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original ESC Name
masterbuilt,soft flare,35,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm masterbuilt soft flare t1.4
masterbuilt,soft flare,40,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm masterbuilt soft flare t1.4
masterbuilt,soft flare,50,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm masterbuilt soft flare t1.4
masterbuilt,soft flare,65,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm masterbuilt soft flare t1.4
masterbuilt,soft flare,85,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm masterbuilt soft flare t1.4
masterbuilt,soft flare,105,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm masterbuilt soft flare t1.4
masterbuilt,soft flare,135,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm masterbuilt soft flare t1.4
masterbuilt,zoom,27-60,2.9,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-60mm masterbuilt zoom t2.9
masterbuilt,zoom,25-125,3.2,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-125mm masterbuilt zoom t3.2
nanmorph,anamorphic prime,1.5,,prime,s35,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,nanmorph 1.5 squeeze s35 anamorphic prime
nikon,,50,1.3,prime,,,spherical,,,zero-optik,,,,,,,,,,,,,,,,,,,,,,,,,50mm nikon t1.3 - zero-optk
nikon,zero optik,15,4.0,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,15mm nikon t4.0 zero optik
nikon,zero optik,20,3.0,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,20mm nikon t3.0 zero optik
nikon,zero optik,24,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,24mm nikon t2.2 zero optik
nikon,zero optik,28,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,28mm nikon t2.2 zero optik
nikon,zero optik,35,1.5,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,35mm nikon t1.5 zero optik
nikon,zero optik,45,2.8,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,45mm nikon t2.8 zero optik
nikon,zero optik,55,1.3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,55mm nikon t1.3 zero optik
nikon,zero optik,58,1.3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,58mm nikon t1.3 zero optik
nikon,zero optik,85,1.5,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,85mm nikon t1.5 zero optik
nikon,zero optik,85,1.9,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,85mm nikon t1.9 zero optik
nikon,zero optik,105,1.9,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,105mm nikon t1.9 zero optik
nikon,zero optik,135,2.1,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,135mm nikon t2.1 zero optik
nikon,nikkor,200,4.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,200mm nikkor macro t4.0
nikon,nikkor,300,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300mm nikkor t2
nikon,nikkor,600,4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,600mm nikkor t4
nikon,nikkor,800,f5.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,800mm nikkor f5.6
nikon,nikkor,200,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm nikkor t2.0
nikon,nikkor,300,2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300mm nikkor t2.8
nikon,nikkor,400,2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,400mm nikkor t2.8
nikon,nikkor,6,2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,6mm nikkor fisheye t2.8
nikon,nikkor,8,2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,8mm nikkor fisheye t2.8
nikon,nikkor,8,3.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,8mm nikkor fisheye t3.2
olympus,,7-14,2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-14mm olympus t2.8
olympus,prime,21,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,21mm olympus t2.2 - zero optik
olympus,prime,24,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,24mm olympus t2.2 - zero optik
olympus,prime,28,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,28mm olympus t2.2 - zero optik
olympus,prime,35,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,35mm olympus t2.2 - zero optik
olympus,prime,40,2.2,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,40mm olympus t2.2 - zero optik
olympus,prime,50,1.3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,50mm olympus t1.3 - zero optik
olympus,prime,60,1.7,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,60mm olympus t1.7 - zero optik
olympus,prime,85,2.1,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,85mm olympus t2.1 - zero optik
olympus,prime,100,2.1,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,100mm olympus t2.1 - zero optik
olympus,prime,135,2.9,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,135mm olympus t2.9- zero optik
olympus,prime,180,2.9,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,180mm olympus t2.9- zero optik
optar,,8,1.3,prime,16mm,pl,,,,original housing,,,,,,,,,,,,,,,,,,,,,,,,,8mm optar t1.3 (16mm format)
optar,fisheye,8,1.3,prime,16mm,,spherical,,,,,,,,,,,,,,,,,,,,16mm format,,,,,,,,8mm optar t1.3 (16mm format)
optex,,5.5,2,prime,,pl,,,,optex,,,,,,,,,,,,,,,,,,,,,,,,,5.5mm optex t2.0
optex,,10.5,2.1,prime,,pl,,,,optex,,,,,,,,,,,,,,,,,,,,,,,,,10.5mm optex t2.1
optex,optex,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,optex excellence probe
optex,optex,5.5,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5mm optex t2.0
optex,optex,10.5,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5mm optex t2.1
optex,super cine,4,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,4mm optex super cinet2.0
optex,super cine,4,2,prime,,pl,,,,optex,,,,,,,,,,,,,,,,,super t2.0,,,,,,,,4mm optex super cinet2.0
optika,elite,12,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm optika/elite t2.0
optika,elite,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm optika/elite t1.3
p+s technik,technovision,35-70,3.2,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-70mm p+s technik technovision 1.5x t3.2
p+s technik,skater scope,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,p+s technik skater scope
panther,,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm panther t1.3
petzval,ef,58,,prime,,ef,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,58mm petzval prime lens bokeh control art brass - ef mount
petzval,ef,58,,prime,,ef,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,58mm petzval prime lens - ef mount
petzval,ef,85,,prime,,ef,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm petzval prime lens - ef mount
petzval,swing shift,145,4,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,145mm petzval swing shift t4
petzval,swing shift,165,4.7,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,165mm petzval swing shift t4.7
petzval,brass,85,,prime,,pl,spherical,,,,,,,,,,,,,,,,,,,,pl,,,,,,,,85mm petzval brass (pl)
petzval,prime lens,58,2.1,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,58mm petzval prime lens t2.1 - tls
petzval,prime lens,85,2.3,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,85mm petzval prime lens t2.3 - tls
petzval,prime lens,85,,prime,,pl,spherical,,,,,,,,,,,,,,,,,,,,pl,,,,,,,,85mm petzval prime lens (pl)
praxis,pure reach periscope,5,5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,praxis pure reach periscope t5
proteus,anamorphic,2,,prime,s35,,anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,proteus 2x squeeze s35 anamorphic prime
renaissance,,27-128,3.6,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-128mm renaissance t3.6
renaissance,,27-128,3.6,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-128mm renaissance t3.6
rodenstock,gm,165,,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,rodenstock munchen doppel anastigmat eurynar 1:5 f=165mm
schneider kreuznach,,150,f5.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm schneider kreuznach symmar f5.6
scorpio,macro,60,2.8,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,60mm scorpio anamorphic macro t2.8
scorpio,anamorphic,35,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm scorpio anamorphic t2.2
scorpio,anamorphic,40,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm scorpio anamorphic t2.2
scorpio,anamorphic,50,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm scorpio anamorphic t2.2
scorpio,anamorphic,75,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm scorpio anamorphic t2.2
scorpio,anamorphic,100,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm scorpio anamorphic t2.2
scorpio,anamorphic,135,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm scorpio anamorphic t2.2
scorpio,anamorphic,150,2.8,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm scorpio anamorphic t2.8
scorpio,anamorphic,138-405,4.3,zoom,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,138-405mm scorpio anamorphic zoom t4.3
scorpio,anamorphic,20,2.8,prime,full frame,,anamorphic,,,,,,,,,,,,,,,,,,,,not full frame,,,,,,,,20mm scorpio anamorphic t2.8 (not full frame)
scorpio,anamorphic,25,2.2,prime,full frame,,anamorphic,,,,,,,,,,,,,,,,,,,,not full frame,,,,,,,,25mm scorpio anamorphic t2.2 (not full frame)
second reef,coral,35,2.8,prime,ff,ef,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm second reef coral ff anamorphic t2.8
second reef,coral,50,2.6,prime,ff,ef,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm second reef coral ff anamorphic t2.6
second reef,coral,75,2.8,prime,ff,ef,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm second reef coral ff anamorphic t2.8
second reef,coral,90,2.8,prime,ff,ef,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm second reef coral ff anamorphic t2.8
sigma,gm,18-35,2.0,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-35mm sigma cine high-speed zoom t2.0
sigma,gm,50-100,2.0,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-100mm sigma cine high-speed zoom t2.0
sigma,gm,14,2.0,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm sigma ff classic t2.0
sigma,gm,20,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm sigma ff classic t1.5
sigma,gm,24,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm sigma ff classic t1.5
sigma,gm,28,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm sigma ff classic t1.5
sigma,gm,35,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm sigma ff classic t1.5
sigma,gm,40,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm sigma ff classic t1.5
sigma,gm,50,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm sigma ff classic t1.5
sigma,gm,85,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm sigma ff classic t1.5
sigma,gm,14,2.0,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm sigma ff high speed prime t2.0
sigma,gm,20,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm sigma ff high speed prime t1.5
sigma,gm,24,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm sigma ff high speed prime t1.5
sigma,gm,28,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm sigma ff high speed prime t1.5
sigma,gm,35,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm sigma ff high speed prime t1.5
sigma,gm,40,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm sigma ff high speed prime t1.5
sigma,gm,50,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm sigma ff high speed prime t1.5
sigma,gm,65,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm sigma ff high speed prime t1.5
sigma,gm,85,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm sigma ff high speed prime t1.5
sigma,gm,105,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm sigma ff classic t1.5
sigma,gm,135,2.0,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm sigma ff classic t2.0
sigma,gm,105,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm sigma ff high speed prime t1.5
sigma,gm,135,1.5,prime,ff,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm sigma ff high speed prime t1.5
sigma,gm,24-70,,zoom,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-70mm sigma e-mount
sigma,gm,14-24,f2.8,zoom,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-24mm sigma e-mount f2.8
sigma,gm,14,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm sigma/i t2.0
sigma,gm,20,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm sigma/i t1.5
sigma,gm,24,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm sigma/i t1.5
sigma,gm,35,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm sigma/i t1.5
sigma,gm,50,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm sigma/i t1.5
sigma,gm,85,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm sigma/i t1.5
sigma,gm,135,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm sigma/i t2.0
sim,ethereal,75,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm ethereal 1:28
sim,ethereal,40,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm sim ethereal
sim,ethereal,50,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm sim ethereal
sim,ethereal,80,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm sim ethereal
snorricam,snorricam,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,snorricam
sony,,35,f1.8,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm sony e-mount f/1.8
sony,fe,35,f2.8,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm sony sonnar t* fe e-mount f/2.8 za
sony,gm,70-200,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm sony fe f2.8 gm oss ii lens
sony,g series,20-70,f4,zoom,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-70mm sony g series f4 e-mount lens
sony,fe,24-105,f4,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-105mm sony fe f4 oss lens
sony,fe,28,f2.0,prime,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm sony fe e-mount f/2.0
sony,gm,100-400,f4.5-5.6,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100-400mm sony fe f/4.5-5.6 gm oss lens
sony,fe,200-600,f5.6-6.3,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200-600mm sony fe f5.6-6.3 g oss lens
sony,gm,16-35,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-35mm sony gm f2.8 mark ii
sony,f4,12-24,f4,zoom,,e-mount,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-24mm sony f4 e-mount
sony,gm,24-70,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-70mm sony fe gm ii f2.8
sony,gm,14,f1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm sony fe gm f1.8
sony,gm,24,f1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm sony fe gm f1.4
sony,gm,35,f1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm sony fe gm f1.4
sony,gm,50,f1.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm sony fe gm f1.2
sony,gm,85,f1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm sony fe gm f1.4
sony,gm,100,f2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm sony fe gm f2.8
sony,gm,12-24,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-24mm sony fe f/2.8 gm
sony,fe,16-35,3.1,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe c 16-35mm g sony zoom t3.1
sony,gm,16-35,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-35mm sony gm f2.8
sony,gm,16-35,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-35mm sony gm f2.8
sony,gm,24-70,f2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-70mm sony gm f2.8
sony,vario-tessar,16-35,f4,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-35mm sony vario-tessar f4
sony,vario-tessar,24-70,f4,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-70mm sony vario-tessar f4
sony,sonnar,55,f1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm sony sonnar f1.8
statera,anamorphic,50,2.1,prime,,,anamorphic,1.5x,,ancient optics,,,,,,,,,,,,,,,,,,,,,,,,,50mm statera anamorphic 1.5x t2.1 - ancient optics
statera,anamorphic,75,2.1,prime,,,anamorphic,1.5x,,ancient optics,,,,,,,,,,,,,,,,,,,,,,,,,75mm statera anamorphic 1.5x t2.1 - ancient optics
statera,anamorphic,95,2.1,prime,,,anamorphic,1.5x,,ancient optics,,,,,,,,,,,,,,,,,,,,,,,,,95mm statera anamorphic 1.5x t2.1 - ancient optics
statera,anamorphic,135,2.1,prime,,,anamorphic,1.5x,,ancient optics,,,,,,,,,,,,,,,,,,,,,,,,,135mm statera anamorphic 1.5x t2.1 - ancient optics
statera,anamorphic,35,2.1,prime,,lpl,anamorphic,1.5x,,ancient optics,,,,,,,,,,,,,,,,,lpl,,,,,,,,35mm statera anamorphic 1.5x t2.1 - ancient optics (lpl)
statera,anamorphic,40,2.1,prime,,lpl,anamorphic,1.5x,,ancient optics,,,,,,,,,,,,,,,,,lpl,,,,,,,,40mm statera anamorphic 1.5x t2.1 - ancient optics (lpl)
swift,960 series microscope lens,960,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,swift 960 series microscope lens
tamashii,,22,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,22mm tamashii t2.2
tamashii,,26,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,26mm tamashii t2.2
tamashii,,29,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm tamashii t2.2
tamashii,,36,2.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,36mm tamashii t2.3
tamashii,,42,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,42mm tamashii t2.0
tamashii,,52,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,52mm tamashii t1.9
tamashii,,58,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,58mm tamashii t1.5
tamashii,,88,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,88mm tamashii t2.0
tamashii,,110,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm tamashii t1.9
tamashii,,110,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,110mm tamashii t1.9
todd-ao,,55,1.4,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,2nd gen,,,,,,,,55mm todd-ao anamorphic prime t1.4 (2nd gen)
todd-ao,anamorphic prime,28,3.9,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm todd-ao anamorphic prime t3.9
todd-ao,anamorphic prime,50,2.3,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm todd-ao anamorphic prime t2.3
todd-ao,anamorphic prime,55,1.3,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm todd-ao anamorphic prime t1.3
todd-ao,anamorphic prime,75,2.5,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm todd-ao anamorphic prime t2.5
todd-ao,anamorphic prime,75,2.2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm todd-ao anamorphic prime t2.2
todd-ao,anamorphic prime,85,1.4,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm todd-ao anamorphic prime t1.4
todd-ao,anamorphic prime,100,3.4,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm todd-ao anamorphic prime t3.4
todd-ao,anamorphic prime,200,3.5,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm todd-ao anamorphic prime t3.5
todd-ao,anamorphic prime,35,2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm todd-ao anamorphic prime t2
todd-ao,anamorphic prime,38,2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,38mm todd-ao anamorphic prime t2
tokina,vista one,18,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm tokina vista one t1.5 - fd 114mm
tokina,vista one,25,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm tokina vista one t1.5 - fd 114mm
tokina,vista one,35,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm tokina vista one t1.5 - fd 114mm
tokina,vista one,50,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm tokina vista one t1.5 - fd 114mm
tokina,vista one,85,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm tokina vista one t1.5 - fd 114mm
tokina,vista one,105,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm tokina vista one t1.5 - fd 114mm
tokina,vista one,135,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm tokina vista one t1.5 - fd 114mm
tribe7,blackwing7,17,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,17mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,27,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,27mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,37,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,37mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,47,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,47mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,57,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,57mm tribe7 blackwing7 production (t) t1.9
tribe7,blackwing7,77,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,t,,,,,,,,77mm tribe7 blackwing7 production (t) t1.8
tribe7,blackwing7,27,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,27mm tribe7 blackwing7 production (s) t1.9
tribe7,blackwing7,37,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,37mm tribe7 blackwing7 production (s) t1.9
tribe7,blackwing7,47,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,47mm tribe7 blackwing7 production (s) t1.9
tribe7,blackwing7,57,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,57mm tribe7 blackwing7 production (s) t1.9
tribe7,blackwing7,77,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,s,,,,,,,,77mm tribe7 blackwing7 production (s) t1.8
