Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale
Minolta,ROKKOR Ancient Optics,100mm,T2.1,Prime,Full Frame,PL,Spherical,,,,110mm,"3' 3""","3.75""",,FF+,15,,No,,,N/A,2.97 lbs,1960's,,,,,,,,,,,
Minolta,ROKKOR Ancient Optics,135mm,T2.1,Prime,Full Frame,PL,Spherical,,,,110mm,"4' 9""","4.5""",,FF+,15,,No,,,N/A,3.74 lbs,1960's,,,,,,,,,,,
Minolta,ROKKOR Ancient Optics,200mm,T2.9,Prime,Full Frame,PL,Spherical,,,,110mm,"5' 3""","6.75""",,FF+,15,,No,,,N/A,4.51 lbs,1960's,,,,,,,,,,,
MasterBuilt,Ultra65,21mm,1.8,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,24mm,1.8,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,29mm,1.8,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,35mm,1.8,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,40mm,1.8,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,50mm,1.4,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,55mm,1.8,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,65mm,1.4,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,85mm,1.4,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,105mm,1.4,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Ultra65,135mm,1.4,Prime,65mm,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
MasterBuilt,Anastigmat,160mm,1.8,Prime,Full Frame,LPL,Spherical,,,,114mm,"55""",,,,,,No,,,,4.2 lbs,2021,,,,,,,,,,,
MasterBuilt,Classic,18mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,18”,6.5”,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.6 lbs,2020,,,,,,,,,,,
MasterBuilt,Classic,25mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,14”,5.5”,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.6 lbs,2020,,,,,,,,,,,
MasterBuilt,Classic,28mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"14""",,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.7 lbs,2021,,,,,,,,,,,
MasterBuilt,Classic,35mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,16”,5.25”,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.2 lbs,2020,,,,,,,,,,,
MasterBuilt,Classic,40mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"18""",,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.95 lbs,2021,,,,,,,,,,,
MasterBuilt,Classic,50mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,19”,5.25”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.6 lbs,2020,,,,,,,,,,,
MasterBuilt,Classic,65mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"28""","6.3""",,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.05 lbs,2021,,,,,,,,,,,
MasterBuilt,Classic,85mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,3’3”,5.25”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.6 lbs,2020,,,,,,,,,,,
MasterBuilt,Classic,105mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,3’9”,5.75”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.6 lbs,2020,,,,,,,,,,,
MasterBuilt,Classic,135mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"4'9""","6.75""",,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,6 lbs,2020,,,,,,,,,,,
MasterBuilt,Portait,32mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"17""",5.25”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.2 lbs,2021,,,,,,,,,,,
MasterBuilt,Portait,55mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"12""",5.25”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Portait,100mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"14""",5.75”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,18mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,17”,6.5”,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,25mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,12”,5.5”,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.7 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,28mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"14""",,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.7 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,35mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,14”,5.25”,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.2 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,40mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"16""",,,52mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.95 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,50mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,16”,5.25”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,65mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"27""","6.3""",,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.05 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,85mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,3',5.25”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,105mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,3’ 9”,5.75”,,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Soft Flare,135mm,1.4,Prime,Full Frame,PL,Spherical,,,,114mm,"3' 10""","6.75""",,56mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,6 lbs,2021,,,,,,,,,,,
MasterBuilt,Super Wide,14.5mm,1.9,Prime,Full Frame,PL,Spherical,,,,136mm,"10""",,,FF,,,No,,,N/A,3.6 lbs,2021,,,,,,,,,,,
MasterBuilt,Superscope,13mm,2.7,Prime,Full Frame,PL,Spherical,,,,136mm,"7""","4.01""",,FF,,,No,,,N/A,3.3 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,19mm,1.4,Prime,Full Frame,PL,Spherical,,,,136mm,"13""","4.7""",,FF,,,No,,,N/A,3.5 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,24mm,1.4,Prime,Full Frame,PL,Spherical,,,,136mm,"12""","4.5""",,FF,,,No,,,N/A,3.3 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,35mm,1.4,Prime,Full Frame,PL,Spherical,,,,136mm,"12""","4.5""",,FF,,,No,,,N/A,3.3 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,50mm,1.4,Prime,Full Frame,PL,Spherical,,,,136mm,"18""","4.5""",,FF,,,No,,,N/A,3.1 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,80mm,1.4,Prime,Full Frame,PL,Spherical,,,,136mm,"3' 4""","4.7""",,FF,,,No,,,N/A,3.7 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,110mm,1.4,Prime,Full Frame,PL,Spherical,,,,136mm,"3' 11""","5.9""",,FF,,,No,,,N/A,5.9 lbs,2023,,,,,,,,,,,
MasterBuilt,Superscope,140mm,2,Prime,Full Frame,PL,Spherical,,,,136mm,"3' 4""","5.4""",,FF,,,No,,,N/A,3.9 lbs,2023,,,,,,,,,,,
MasterBuilt,Zoom,13-26mm,3.2,Zoom,Full Frame,LPL,Spherical,,,,114mm,"12""","4""",NO,,9,,,,,,3.54 lbs,,,,,,,,,,,,
MasterBuilt,Zoom,27-60mm,2.9,Zoom,Full Frame,PL,Spherical,,,,114mm,"11""",,,,,,,No,,,4.2 lbs,,,,,,,,,,,,
MasterBuilt,Zoom,25-75mm,4,Zoom,Full Frame,PL,Spherical,,,,,,,,,,,,No,,,,,,,,"Possible one-off lens, specs unavailable",,,,,,,
MasterBuilt,Zoom,25-125mm,3.2,Zoom,Full Frame,PL,Spherical,,,,162mm,"27""",,,45mm,,,,No,,,11.6 lbs,,,,,,,,,,,,
MasterBuilt,Zoom,45-125mm,4,Zoom,Full Frame,PL,Spherical,,,,,,,,,,,,No,,,,,,,,"Possible one-off lens, specs unavailable",,,,,,,
MasterBuilt,Zoom,45-135mm,4,Zoom,Full Frame,PL,Spherical,,,,,,,,,,,,No,,,,,,,,"Possible one-off lens, specs unavailable",,,,,,,
MasterBuilt,Zoom,25-250mm,2.8,Zoom,Full Frame,PL,Spherical,,,,,,,,,,,,No,,,,,,,,"Possible one-off lens, specs unavailable",,,,,,,
Mamiya,645 TLS Rehoused,19mm,f/3.5,Prime,65mm,PL / LPL,Spherical,,,,,,,,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,25mm,f/3.5,Prime,65mm,PL / LPL,Spherical,,,,95mm,"12""","3.68""",,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,32mm,f/2.8,Prime,65mm,PL / LPL,Spherical,,,,95mm,"14""","4.27""",,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,39mm,f/2.8,Prime,65mm,PL / LPL,Spherical,,,,95mm,"16""","4.27""",,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,50mm,f/2.8,Prime,65mm,PL / LPL,Spherical,,,,95mm,"21""","3.68""",,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,57mm,f/1.9,Prime,65mm,PL / LPL,Spherical,,,,95mm,"2' 1""","3.68""",,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,78mm,f/2.8,Prime,65mm,PL / LPL,Spherical,,,,95mm,"3' 7""","3.68""",,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Mamiya,645 TLS Rehoused,107mm,f/2.8,Prime,65mm,PL / LPL,Spherical,,,,95mm,"3' 9""",,,65 Format,,,No,,,No,,1970's,,,,,,,,,,,
Lomography,Petzval,58mm,f/1.9,Prime,Super 35,EF,Spherical,,,,N/A,2',"5""",35mm OK,44mm,N/A (Waterhouse Stop),,No,,,N/A,1.85 lbs,,,,,,,,,,,,
Lomography,Petzval,85mm,f/2.2,Prime,Super 35,PL,Spherical,,,,N/A,"3' 3""","6""",35mm OK,44mm,N/A (Waterhouse Stop),,No,,,N/A,2 lbs,,,,,,,,,,,,
Lomography,Petzval,58mm,2.1,Prime,Super 35,PL,Spherical,,,,110mm,2',"2.6""",35mm OK,44mm,,,No,,,N/A,2.9 lbs,,,,,TLS Rehousng,,,,,,,
Lomography,Petzval,85mm,2.3,Prime,Super 35,PL,Spherical,,,,110mm,3',"3.4""",35mm OK,44mm,,,No,,,N/A,3 lbs,,,,,TLS Rehousng,,,,,,,
Lomography,Petzval,58mm,f/1.9,Prime,Super 35,EF,Spherical,,,,N/A,2',"5""",35mm OK,44mm,N/A (Waterhouse Stop),,No,,,N/A,1.85 lbs,,,,,,,,,,,,
Lomography,Petzval,85mm,f/2.2,Prime,Super 35,PL,Spherical,,,,N/A,"3' 3""","6""",35mm OK,44mm,N/A (Waterhouse Stop),,No,,,N/A,2 lbs,,,,,,,,,,,,
Lomography,Petzval,58mm,2.1,Prime,Super 35,PL,Spherical,,,,110mm,2',"2.6""",35mm OK,44mm,,,No,,,N/A,2.9 lbs,,,,,TLS Rehousng,,,,,,,
Lomography,Petzval,85mm,2.3,Prime,Super 35,PL,Spherical,,,,110mm,3',"3.4""",35mm OK,44mm,,,No,,,N/A,3 lbs,,,,,TLS Rehousng,,,,,,,
LOMO,Illumina Mk-II,14mm,1.8,Prime,Super 35,PL,Spherical,,,,120mm,"10""","5""",,33.5mm,,,No,,,N/A,3.5 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,18mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"10""","4.4"" - 4.5""",,33mm,9,None,No,,,N/A,3.4 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,25mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"10""","4.5"" - 4.7""",,35mm,9,None,No,,,N/A,3.8 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,35mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"1' 2""","4"" - 4.2""",,35mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,3.4 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,50mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"2' 2""","3.75"" - 3.9""",,39mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,2.8 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,85mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,3',"4.1"" - 4.4""",,41mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,3.4 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,135mm,1.8,Prime,Super 35,PL,Spherical,,,,95mm,5',"7.7""",,33.5mm,,,No,,,N/A,5.1 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Spherical Primes,18mm,3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","2.4 - 2.5""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,22mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","3.7 - 3.8""",,S35,,,No,,,N/A,2 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,28mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","2.4 - 2.6""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,35mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","2.4 - 2.6""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,50mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"24""","2.4 - 2.6""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,75mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"39""","2.4 - 2.7""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,100mm,3,Prime,Super 35,PL,Spherical,,,,85mm,"49""","3.6 - 4""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,150mm,3.2,Prime,Super 35,PL,Spherical,,,,85mm,"79""","4.6 - 5.2""",,S35,,,No,,,,2.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,200mm,2.9,Prime,Super 35,PL,Spherical,,,,97mm,"79""","6.3 - 7.4""",,S35,,,No,,,,4 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,300mm,3.5,Prime,Super 35,PL,Spherical,,,,110mm,"118""","9.8 - 11.4""",,S35,,,No,,,,7 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Vintage Primes,22mm,T2.9,Prime,Super 35,PL,Spherical,,,,95mm,"8""","1.5""",,S35,8,No,No,,,N/A,.8 lbs,1950's,No,,,,,,,,,,
LOMO,Vintage Primes,28mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"9""","2.46""",,S35,10,No,No,,,N/A,1.6 lbs,1950's,No,,,,,,,,,,
LOMO,Vintage Primes,35mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"9""","2.5""",,S35,10,No,No,,,N/A,1.37 lbs,1950's,No,,,,,,,,,,
LOMO,Vintage Primes,50mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"1' 3""","2.75""",,S35,14,"IBE 1.4X, IBE 2X (T4 or Deeper)",No,,,N/A,1.6 lbs,1950's,1.7x Duclos,,,,,,,,,,
LOMO,Vintage Primes,75mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,2',"3.5""",,S35,16,"IBE 1.4X, IBE 2X (T4 or Deeper)",No,,,N/A,2.22 lbs,1950's,1.7x Duclos,,,,,,,,,,
LOMO,Vintage Primes,100mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"2' 10""","4.84""",,S35,15,"IBE 1.4X, IBE 2X (T4 or Deeper)",No,,,N/A,3.27 lbs,1950's,1.7x Duclos,,,,,,,,,,
Lomo,Square Front,22mm,,Prime,Super 35,PL,Anamorphic,2x,,,Square,,,,,,,No,,,,,,,,,Vintage / Telescoping rear (do not use internal NDs) /,,,,,,,
Lomo,Square Front,30mm,,Prime,Super 35,PL,Anamorphic,2x,,,Square,,,,,,,No,,,,,,,,,Vintage / Telescoping rear (do not use internal NDs) /,,,,,,,
Lomo,Square Front,35mm,2.5,Prime,Super 35,PL,Anamorphic,2x,,,Square,"3' 6""",,,,,,No,,,N/A,3.1 lbs,,,,,Vintage / Telescoping rear (do not use internal NDs) /,,,,,,,
Lomo,Square Front,50mm,2.5,Prime,Super 35,PL,Anamorphic,2x,,,Square,5',,,,,,No,,,N/A,3.3 lbs,,,,,Vintage / Telescoping rear (do not use internal NDs) /,,,,,,,
Lomo,Square Front,80mm,2.6,Prime,Super 35,PL,Anamorphic,2x,,,Square,"5' 3""",,,,,,No,,,N/A,4 lbs,,,,,Vintage / Telescoping rear (do not use internal NDs) /,,,,,,,
Lomo,Round Front,35mm,2.5,Prime,Super 35,PL,Anamorphic,2x,,,141mm,"3' 6""","5.8"" - 6.6""",35mm OK,28mm,10,"IBE 1.4X, IBE 2X",No,,,N/A,7.5 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,Round Front,50mm,2.4,Prime,Super 35,PL,Anamorphic,2x,,,104mm,3',"5.6"" - 6.1""",35mm OK,31mm,14,"IBE 1.4X, IBE 2X",No,,,N/A,3.5 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,Round Front,75mm,2.4,Prime,Super 35,PL,Anamorphic,2x,,,114mm,"3' 3""","7"" - 7.5""",35mm OK,38mm,16,"IBE 1.4X, IBE 2X, Ang 2X, Optex, 2X, Century 2X",No,,,N/A,4.2 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,Round Front,100mm,3,Prime,Super 35,PL,Anamorphic,2x,,,114mm,3',"8.2"" - 8.75""",35mm OK,41mm clear / 43mm with falloff,16,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X, Optitek 1.4X",No,,,N/A,4.6 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,Round Front,150mm,3.6,Prime,Super 35,PL,Anamorphic,2x,,,80mm,"3' 6""","8.2"" - 9.5""",35mm OK,42mm,16,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X, Optitek 1.4X",No,,,Attached to lens,3.8 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,Round Front,300mm,4.7,Prime,Super 35,PL,Anamorphic,2x,,,95mm,13',"9.7"" - 12.3""",35mm OK,41mm,13,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex, 2X, Century 2X, Optitek 1.4X",No,,,Attached to lens,4.3 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,Round Front,500mm,6.9,Prime,Super 35,PL,Anamorphic,2x,,,95mm,13',"13.6"" - 16.2""",35mm OK,43mm,16,"IBE 1.4X, IBE 2X, Ang 2X, Optex, 2X, Century 2X",No,,,Attached to lens,6.8 lbs,,,,,Telescoping and rotating front / Vintage: 1980s,,,,,,,
Lomo,High Speed,35mm,1.6,Prime,Super 35,PL,Anamorphic,,,,150mm,3',,35mm OK,,,,No,,,N/A,8 lbs,,,,,Vintage /,,,,,,,
Lomo,High Speed,50mm,1.4,Prime,Super 35,PL,Anamorphic,,,,104mm,3',,35mm OK,,,,No,,,N/A,5 lbs,,,,,Vintage /,,,,,,,
Lomo,High Speed,75mm,1.6,Prime,Super 35,PL,Anamorphic,,,,110mm,3',,35mm OK,,,,No,,,N/A,6.5 lbs,,,,,Vintage /,,,,,,,
Lomo,Square Front,37-140mm,4.4,Zoom,Super 35,PL,Anamorphic,2x,,,,,,,,,,No,,,,,,,,,Vintage /,,,,,,,
LOMO,Illumina Mk-II,14mm,1.8,Prime,Super 35,PL,Spherical,,,,120mm,"10""","5""",,33.5mm,,,No,,,N/A,3.5 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,18mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"10""","4.4"" - 4.5""",,33mm,9,None,No,,,N/A,3.4 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,25mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"10""","4.5"" - 4.7""",,35mm,9,None,No,,,N/A,3.8 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,35mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"1' 2""","4"" - 4.2""",,35mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,3.4 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,50mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,"2' 2""","3.75"" - 3.9""",,39mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,2.8 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,85mm,1.3,Prime,Super 35,PL,Spherical,,,,95mm,3',"4.1"" - 4.4""",,41mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,3.4 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Illumina Mk-II,135mm,1.8,Prime,Super 35,PL,Spherical,,,,95mm,5',"7.7""",,33.5mm,,,No,,,N/A,5.1 lbs,,,,,Luma Tech Housing,,,,,,,
LOMO,Spherical Primes,18mm,3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","2.4 - 2.5""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,22mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","3.7 - 3.8""",,S35,,,No,,,N/A,2 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,28mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","2.4 - 2.6""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,35mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"20""","2.4 - 2.6""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,50mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"24""","2.4 - 2.6""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,75mm,2.3,Prime,Super 35,PL,Spherical,,,,85mm,"39""","2.4 - 2.7""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,100mm,3,Prime,Super 35,PL,Spherical,,,,85mm,"49""","3.6 - 4""",,S35,,,No,,,N/A,1.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,150mm,3.2,Prime,Super 35,PL,Spherical,,,,85mm,"79""","4.6 - 5.2""",,S35,,,No,,,,2.5 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,200mm,2.9,Prime,Super 35,PL,Spherical,,,,97mm,"79""","6.3 - 7.4""",,S35,,,No,,,,4 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Spherical Primes,300mm,3.5,Prime,Super 35,PL,Spherical,,,,110mm,"118""","9.8 - 11.4""",,S35,,,No,,,,7 lbs,1950's,,,,Standard Speed Version,,,,,,,
LOMO,Vintage Primes,22mm,T2.9,Prime,Super 35,PL,Spherical,,,,95mm,"8""","1.5""",,S35,8,No,No,,,N/A,.8 lbs,1950's,No,,,,,,,,,,
LOMO,Vintage Primes,28mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"9""","2.46""",,S35,10,No,No,,,N/A,1.6 lbs,1950's,No,,,,,,,,,,
LOMO,Vintage Primes,35mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"9""","2.5""",,S35,10,No,No,,,N/A,1.37 lbs,1950's,No,,,,,,,,,,
LOMO,Vintage Primes,50mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"1' 3""","2.75""",,S35,14,"IBE 1.4X, IBE 2X (T4 or Deeper)",No,,,N/A,1.6 lbs,1950's,1.7x Duclos,,,,,,,,,,
LOMO,Vintage Primes,75mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,2',"3.5""",,S35,16,"IBE 1.4X, IBE 2X (T4 or Deeper)",No,,,N/A,2.22 lbs,1950's,1.7x Duclos,,,,,,,,,,
LOMO,Vintage Primes,100mm,T2.1,Prime,Super 35,PL,Spherical,,,,95mm,"2' 10""","4.84""",,S35,15,"IBE 1.4X, IBE 2X (T4 or Deeper)",No,,,N/A,3.27 lbs,1950's,1.7x Duclos,,,,,,,,,,
Lensworks,NEO-AO Anamorphic,32mm,T2.2,Prime,Super 35,PL,Anamorphic,2x,,,136mm,3',"4.75""",,27mm,,,No,,,,6 lbs,,,,,Spherical group is from a Speed Panchro,,,,,,,
Lensworks,NEO-AO Anamorphic,40mm,T2.2,Prime,Super 35,PL,Anamorphic,2x,,,114mm,"2' 6""","4.75""",,27mm,,,No,,,,4 lbs,,,,,Spherical group is from a Speed Panchro,,,,,,,
