Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original ESC Name
Cooke,S4,50,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Kooky Cooke,,,,,,,,50mm Cooke S4 T2.0 - Kooky Cooke
Cooke,S4,18,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,18mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,25,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,25mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,27,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,27mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,32,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,32mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,40,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,40mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,50,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,50mm Cooke S4 T2.0 - Ray Bender
Cooke,S4,65,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Ray Bender,,,,,,,,65mm Cooke S4 T2.0 - Ray Bender
Cooke,Speed Panchro,25,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke Speed Panchro T2.2
Cooke,Speed Panchro,50,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke Speed Panchro T2.3
Cooke,Speed Panchro,75,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke Speed Panchro T2.3
Cooke,S4,100,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Kooky Cooke,,,,,,,,100mm Cooke S4 T2.0 - Kooky Cooke
Cooke,Cinetal MKII,25-250,T4,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-250mm Cooke Cinetal MKII T4
Cooke,Varo-Panchro,20-60,T3.1,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-60mm Cooke Varo-Panchro T3.1
Cooke,Mini S4,18,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke Mini S4 T2.8
Cooke,Mini S4,21,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Cooke Mini S4 T2.8
Cooke,Mini S4,25,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke Mini S4 T2.8
Cooke,Mini S4,32,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke Mini S4 T2.8
Cooke,Mini S4,40,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke Mini S4 T2.8
Cooke,Mini S4,50,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke Mini S4 T2.8
Cooke,Mini S4,65,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke Mini S4 T2.8
Cooke,Mini S4,75,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke Mini S4 T2.8
Cooke,Anamorphic,35-140,T3.1,Zoom,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-140mm Cooke Anamorphic Zoom T3.1
Cooke,Mini S4,100,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke Mini S4 T2.8
Cooke,Mini S4,135,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke Mini S4 T2.8
Cooke,5i,18,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.4
Cooke,5i,18,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.5
Cooke,5i,18,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.6
Cooke,5i,18,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.7
Cooke,5i,18,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.8
Cooke,5i,18,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.9
Cooke,5i,25,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.4
Cooke,5i,25,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.5
Cooke,5i,25,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.6
Cooke,5i,25,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.7
Cooke,5i,25,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.8
Cooke,5i,25,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.9
Cooke,5i,32,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.5
Cooke,5i,32,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.4
Cooke,5i,32,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.6
Cooke,5i,32,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.7
Cooke,5i,32,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.8
Cooke,5i,32,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.9
Cooke,5i,40,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.4
Cooke,5i,40,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.5
Cooke,5i,40,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.6
Cooke,5i,40,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.7
Cooke,5i,40,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.8
Cooke,5i,40,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.9
Cooke,5i,50,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.5
Cooke,5i,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.4
Cooke,5i,50,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.6
Cooke,5i,50,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.7
Cooke,5i,50,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.8
Cooke,5i,50,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.9
Cooke,5i,65,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.4
Cooke,5i,65,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.5
Cooke,5i,65,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.6
Cooke,5i,65,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.8
Cooke,5i,65,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.9
Cooke,5i,65,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.7
Cooke,5i,75,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.4
Cooke,5i,75,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.5
Cooke,5i,75,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.7
Cooke,5i,75,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.8
Cooke,5i,75,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.6
Cooke,5i,75,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.9
Cooke,S7,16,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm Cooke S7 T2.0
Cooke,S7,18,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke S7 T2.0
Cooke,S7,21,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Cooke S7 T2.0
Cooke,S7,25,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke S7 T2.0
Cooke,S7,27,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S7 T2.0
Cooke,S7,32,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke S7 T2.0
Cooke,S7,40,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke S7 T2.0
Cooke,S7,50,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke S7 T2.0
Cooke,S7,65,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke S7 T2.0
Cooke,S7,75,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke S7 T2.0
Cooke,S8,18,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke S8 T1.4
Cooke,S8,21,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Cooke S8 T1.4
Cooke,S8,25,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke S8 T1.4
Cooke,S8,27,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.4
Cooke,S8,27,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.6
Cooke,S8,27,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.7
Cooke,S8,27,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27mm Cooke S8 T1.8
Cooke,S8,32,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke S8 T1.4
Cooke,S8,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Cooke S8 T1.4
Cooke,S8,40,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke S8 T1.4
Cooke,S8,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke S8 T1.4
Cooke,S8,65,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke S8 T1.4
Cooke,S8,75,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke S8 T1.4
Cooke,S4,150,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Cooke S4 T2.0
Cooke,5i,18,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.10
Cooke,5i,18,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.11
Cooke,5i,18,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.12
Cooke,5i,18,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Cooke 5i T1.13
Cooke,5i,25,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.10
Cooke,5i,25,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.11
Cooke,5i,25,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.12
Cooke,5i,25,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Cooke 5i T1.13
Cooke,5i,32,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.10
Cooke,5i,32,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.11
Cooke,5i,32,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.12
Cooke,5i,32,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Cooke 5i T1.13
Cooke,5i,40,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.10
Cooke,5i,40,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.11
Cooke,5i,40,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.12
Cooke,5i,40,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Cooke 5i T1.13
Cooke,5i,50,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.10
Cooke,5i,50,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.11
Cooke,5i,50,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.12
Cooke,5i,50,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.13
Cooke,5i,65,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.10
Cooke,5i,65,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.11
Cooke,5i,65,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.12
Cooke,5i,65,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.13
Cooke,5i,75,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.10
Cooke,5i,75,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.11
Cooke,5i,75,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.12
Cooke,5i,75,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.13
Cooke,5i,100,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.4
Cooke,5i,100,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.5
Cooke,5i,100,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.6
Cooke,5i,100,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.7
Cooke,5i,100,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.8
Cooke,5i,100,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.9
Cooke,5i,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.4
Cooke,5i,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.5
Cooke,5i,135,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.6
Cooke,5i,135,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.7
Cooke,5i,135,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.8
Cooke,5i,135,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.9
Cooke,5i,100,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.10
Cooke,5i,100,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.11
Cooke,5i,100,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.12
Cooke,5i,100,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.13
Cooke,5i,135,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.10
Cooke,S4,15-40,T2.0,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-40mm Cooke S4 Zoom T2.0
Duclos,Tokina,11-16,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-16mm Duclos Tokina T2.8
Dzofilms,Pavo,28,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm Dzofilms PAVO Blue Anamorphic T2.1
Dzofilms,Pavo,40,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Dzofilms PAVO Blue Anamorphic T2.1
Dzofilms,Pavo,55,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Dzofilms PAVO Blue Anamorphic T2.1
Dzofilms,Pavo,65,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Dzofilms PAVO Blue Anamorphic T2.8
Dzofilms,Pavo,75,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Dzofilms PAVO Blue Anamorphic T2.1
Dzofilms,Pavo,135,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms PAVO Blue Anamorphic T2.5
Dzofilms,Pavo,135,T2.6,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms PAVO Blue Anamorphic T2.6
Dzofilms,Pavo,135,T2.7,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms PAVO Blue Anamorphic T2.7
Dzofilms,Pavo,135,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms PAVO Blue Anamorphic T2.8
Dzofilms,Pavo,135,T2.9,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms PAVO Blue Anamorphic T2.9
Dzofilms,Pavo,28,T2.1,Prime,FF,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm Dzofilms Pavo FF Anamorphic T2.1
Dzofilms,Pavo,55,T2.2,Prime,,,Anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Dzofilms PAVO 2x Anamorphic T2.2
Dzofilms,Pavo,55,T2.3,Prime,,,Anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Dzofilms PAVO 2x Anamorphic T2.3
Dzofilms,Pavo,55,T2.4,Prime,,,Anamorphic,2x,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Dzofilms PAVO 2x Anamorphic T2.4
Dzofilms,Pavo,32,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Dzofilms PAVO Anamorphic T2.1
Dzofilms,Pavo,40,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Dzofilms PAVO Anamorphic T2.1
Dzofilms,Pavo,65,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Dzofilms PAVO Anamorphic T2.8
Dzofilms,Pavo,75,T2.1,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Dzofilms PAVO Anamorphic T2.1
Dzofilms,Pavo,135,T2.5,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms PAVO Anamorphic T2.5
Dzofilms,Pavo,180,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Dzofilms PAVO Anamorphic T2.8
Dzofilms,X-Tract,18-28,T8,Zoom,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-28mm Dzofilms X-Tract FF Probe T8
Dzofilms,Gnosis,24,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,24mm Dzofilms Gnosis Macro Prime T2.8
Dzofilms,Gnosis,32,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,32mm Dzofilms Gnosis Macro Prime T2.8
Dzofilms,Gnosis,65,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,65mm Dzofilms Gnosis Macro Prime T2.8
Dzofilms,Gnosis,90,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,90mm Dzofilms Gnosis Macro Prime T2.8
Dzofilms,Arles,14,T1.9,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm Dzofilms Arles FF / VV Prime T1.9
Dzofilms,Arles,21,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,25,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,25,T1.5,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Dzofilms Arles FF / VV Prime T1.5
Dzofilms,Arles,25,T1.6,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Dzofilms Arles FF / VV Prime T1.6
Dzofilms,Arles,25,T1.7,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Dzofilms Arles FF / VV Prime T1.7
Dzofilms,Arles,25,T1.8,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Dzofilms Arles FF / VV Prime T1.8
Dzofilms,Arles,35,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,40,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,50,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,75,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,100,T1.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Dzofilms Arles FF / VV Prime T1.4
Dzofilms,Arles,135,T1.8,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Dzofilms Arles FF / VV Prime T1.8
Dzofilms,Arles,180,T2.4,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Dzofilms Arles FF / VV Prime T2.4
Dzofilms,Catta Ace VV Zoom,18-35,T2.9,Zoom,VV,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-35mm Dzofilms Catta Ace VV Zoom T2.9
Dzofilms,Vespid Retro,16,T2.8,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm Dzofilms Vespid Retro FF T2.8
Dzofilms,Vespid Retro,25,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Dzofilms Vespid Retro FF T2.1
Dzofilms,Vespid Retro,35,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Dzofilms Vespid Retro FF T2.1
Dzofilms,Vespid Retro,50,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Dzofilms Vespid Retro FF T2.1
Dzofilms,Vespid Retro,75,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Dzofilms Vespid Retro FF T2.1
Dzofilms,Vespid Retro,100,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Dzofilms Vespid Retro FF T2.1
Dzofilms,Vespid Retro,125,T2.1,Prime,FF,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,125mm Dzofilms Vespid Retro FF T2.1
Dzofilms,Vespid,12,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm Dzofilms Vespid Prime T2.8
